Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CurrDir;CurrSpeed;GlobalRadia;hm0;hm0a;hm0b;hmax;latitude;Latitude;longitude;Longitude;mdir;mdira;mdirb;tp;WaterTemp;WindDir;WindGust;WindSP
28/12/2018;10:00:00;1032,91;10,732;12,5;111,094;5,859;50,781;0,391;0,234;0,313;0,547;43,468;43,468;-2,885;-2,885;309,375;312,188;307,969;8,02;14,078;236,953;5,078;4,102
28/12/2018;11:00:00;1032,91;11,523;12,656;91,758;8,789;74,219;0,469;0,391;0,313;0,625;43,468;43,468;-2,885;-2,885;306,563;305,156;309,375;12,781;14,078;262,266;7,031;5,664
28/12/2018;12:00:00;1032,91;11,523;12,5;84,727;12,305;50,781;0,391;0,234;0,391;0,625;43,468;43,468;-2,885;-2,885;310,781;312,188;302,344;12,961;14,078;235,547;4,883;3,516
28/12/2018;13:00:00;1032,422;11,787;12,656;90;14,648;97,656;0,391;0,234;0,391;0,625;43,468;43,468;-2,885;-2,885;309,375;306,563;300,938;12,512;14,078;243,984;5,078;3,906
28/12/2018;14:00:00;1032,422;12,227;12,656;89,297;17,578;50,781;0,391;0,313;0,391;0,703;43,468;43,468;-2,885;-2,885;305,156;303,75;300,938;12,152;14,078;280,547;6,055;4,688
28/12/2018;15:00:00;1032,91;11,875;12,5;88,945;24,316;23,438;0,469;0,313;0,391;0,703;43,468;43,468;-2,885;-2,885;307,969;309,375;303,75;12,063;14,078;291,797;6,836;4,883
28/12/2018;16:00:00;1032,91;11,963;12,5;93,516;20,801;11,719;0,469;0,313;0,391;0,781;43,468;43,468;-2,885;-2,885;310,781;313,594;302,344;14,039;14,078;281,953;5,664;4,297
28/12/2018;17:00:00;1032,91;11,963;12,344;116,016;16,113;0;0,469;0,313;0,469;0,938;43,468;43,468;-2,885;-2,885;307,969;310,781;300,938;12,602;14,078;284,766;5,664;4,492
28/12/2018;18:00:00;1033,398;12,051;12,344;119,531;15,527;0;0,469;0,313;0,469;0,859;43,468;43,468;-2,885;-2,885;307,969;307,969;303,75;12,152;14,242;272,109;4,492;3,516
28/12/2018;19:00:00;1033,398;12,139;12,344;113,555;14,355;0;0,469;0,391;0,469;0,859;43,468;43,468;-2,885;-2,885;309,375;309,375;307,969;13,5;14,242;288,281;5,469;4,297
28/12/2018;20:00:00;1033,887;12,402;12,344;122,695;11,133;0;0,469;0,313;0,469;0,703;43,468;43,468;-2,885;-2,885;306,563;302,344;306,563;12,063;14,242;282,656;5,469;4,492
28/12/2018;21:00:00;1033,887;12,49;12,344;113,906;8,789;0;0,469;0,313;0,469;0,859;43,468;43,468;-2,885;-2,885;309,375;302,344;309,375;11,613;14,242;293,906;5,273;4,297
28/12/2018;22:00:00;1033,887;12,666;12,344;106,523;7,324;0;0,547;0,469;0,469;1,172;43,468;43,468;-2,885;-2,885;303,75;300,938;305,156;11,523;14,242;284,063;5,078;4,102
28/12/2018;23:00:00;1033,887;12,93;12,344;102,656;9,375;0;0,547;0,469;0,469;1,016;43,468;43,468;-2,885;-2,885;306,563;305,156;306,563;11,793;14,242;288,984;4,102;2,93
29/12/2018;0:00:00;1033,887;12,666;12,344;81,563;9,668;0;0,469;0,391;0,469;0,703;43,468;43,468;-2,885;-2,885;300,938;300,938;300,938;10,984;14,242;22,5;4,297;3,32
29/12/2018;1:00:00;1034,375;12,227;12,344;89,648;10,254;0;0,625;0,469;0,391;0,938;43,468;43,468;-2,885;-2,885;303,75;303,75;307,969;10,805;14,242;16,172;10,156;8,008
29/12/2018;2:00:00;1034,863;11,963;12,344;99,844;11,426;0;0,625;0,391;0,703;1,094;43,468;43,468;-2,885;-2,885;312,188;303,75;338,906;10,984;14,242;35,859;8,008;6,641
29/12/2018;3:00:00;1035,352;11,963;12,344;91,055;10,84;0;0,781;0,469;0,703;1,172;43,468;43,468;-2,885;-2,885;326,25;302,344;347,344;11,793;14,242;40,078;4,883;3,906
29/12/2018;4:00:00;1034,863;11,963;12,344;127,969;10,254;0;0,781;0,469;0,703;1,406;43,468;43,468;-2,885;-2,885;326,25;310,781;341,719;10,625;14,242;33,75;4,492;3,32
29/12/2018;5:00:00;1034,375;11,787;12,344;144,844;7,91;0;0,781;0,469;0,703;1,094;43,468;43,468;-2,885;-2,885;326,25;306,563;345,938;10,535;14,242;17,578;4,102;3,125
29/12/2018;6:00:00;1034,375;11,611;12,344;133,594;7,324;0;0,781;0,391;0,703;1,328;43,468;43,468;-2,885;-2,885;320,625;305,156;337,5;10,535;14,242;15,469;6,25;5,078
29/12/2018;7:00:00;1034,863;11,26;12,344;162,422;5,859;0;0,859;0,625;0,703;1,484;43,468;43,468;-2,886;-2,886;316,406;305,156;333,281;10,445;14,078;23,906;5,664;4,492
29/12/2018;8:00:00;1035,352;10,908;12,344;179,648;3,516;7,813;0,781;0,469;0,703;1,172;43,468;43,468;-2,886;-2,886;317,813;296,719;343,125;9,457;14,078;26,719;5,469;4,102
29/12/2018;9:00:00;1035,84;10,82;12,5;226,406;4,395;74,219;0,781;0,547;0,703;1,172;43,468;43,468;-2,886;-2,886;322,031;299,531;340,313;10,355;14,242;30,938;4,297;3,32
29/12/2018;10:00:00;1036,328;10,82;12,656;220,078;4,688;277,344;0,938;0,547;0,781;1,25;43,468;43,468;-2,886;-2,886;322,031;305,156;337,5;10,625;14,078;22,5;4,297;3,125
29/12/2018;11:00:00;1036,816;10,557;12,656;213,398;3,809;97,656;0,859;0,547;0,703;1,406;43,468;43,468;-2,886;-2,886;323,438;310,781;334,688;9,816;14,078;354,375;4,688;3,32
29/12/2018;12:00:00;1036,328;10,469;12,656;191,25;1,758;109,375;0,781;0,469;0,703;1,484;43,468;43,468;-2,886;-2,886;323,438;306,563;336,094;10,535;14,242;350,859;4,492;3,125
29/12/2018;13:00:00;1035,84;10,381;12,969;157,5;1,465;199,219;0,859;0,469;0,781;1,406;43,468;43,468;-2,885;-2,885;316,406;300,938;324,844;9,637;14,242;355,781;4,883;3,125
29/12/2018;14:00:00;1035,84;10,469;12,813;142,734;2,93;136,719;0,781;0,547;0,625;1,172;43,468;43,468;-2,885;-2,885;317,813;309,375;330,469;12,781;14,242;12,656;4,688;3,32
29/12/2018;15:00:00;1035,84;10,293;12,813;116,367;2,051;70,313;0,781;0,391;0,703;1,406;43,468;43,468;-2,885;-2,885;315;305,156;322,031;9,547;14,242;36,563;4,688;2,93
29/12/2018;16:00:00;1035,84;10,205;12,656;114,961;3,516;35,156;0,859;0,469;0,703;1,328;43,468;43,468;-2,885;-2,885;323,438;305,156;334,688;11,883;14,242;14,063;3,711;2,344
29/12/2018;17:00:00;1036,328;9,766;12,5;127,266;1,758;0;0,781;0,391;0,703;1,328;43,468;43,468;-2,886;-2,886;327,656;307,969;338,906;9,727;14,242;16,172;4,883;3,711
29/12/2018;18:00:00;1036,816;9,941;12,5;248,906;1,465;0;0,781;0,391;0,703;1,25;43,468;43,468;-2,886;-2,886;327,656;309,375;338,906;9,277;14,242;16,172;3,906;2,734
29/12/2018;19:00:00;1036,816;9,766;12,5;249,258;4,395;0;0,781;0,469;0,625;1,172;43,468;43,468;-2,886;-2,886;323,438;312,188;336,094;10,176;14,242;20,391;2,344;1,172
29/12/2018;20:00:00;1036,816;9,941;12,5;270,352;3,516;0;0,781;0,547;0,703;1,172;43,468;43,468;-2,886;-2,886;320,625;307,969;333,281;11,793;14,078;36,563;1,953;0,977
29/12/2018;21:00:00;1036,816;9,766;12,344;278,789;4,688;0;0,703;0,391;0,625;1,016;43,468;43,468;-2,886;-2,886;326,25;305,156;340,313;9,727;14,078;7,734;2,734;1,367
29/12/2018;22:00:00;1036,328;9,326;12,344;270,703;8,789;0;0,859;0,547;0,625;1,328;43,468;43,468;-2,886;-2,886;322,031;306,563;337,5;11,254;14,078;194,766;3,125;1,953
29/12/2018;23:00:00;1036,328;9,063;12,344;299,531;6,738;0;0,781;0,469;0,625;1,094;43,468;43,468;-2,886;-2,886;322,031;309,375;336,094;10,984;14,078;161,719;2,148;1,172
30/12/2018;0:00:00;1036,816;9,502;12,344;304,453;5,273;0;0,781;0,469;0,703;1,172;43,468;43,468;-2,886;-2,886;319,219;305,156;331,875;11,613;13,914;56,953;5,273;3,516
30/12/2018;1:00:00;1036,328;9,414;12,344;284,766;3,809;0;0,781;0,469;0,625;1,094;43,468;43,468;-2,886;-2,886;319,219;303,75;331,875;11,344;13,914;63,281;4,688;2,93
30/12/2018;2:00:00;1036,328;9,414;12,344;322,031;3,809;0;0,703;0,391;0,625;1,172;43,468;43,468;-2,886;-2,886;322,031;306,563;331,875;10,984;13,914;87,891;3,516;1,953
30/12/2018;3:00:00;1036,328;9,414;12,344;29,18;6,152;0;0,703;0,391;0,625;1,094;43,468;43,468;-2,886;-2,886;322,031;310,781;333,281;9,457;13,914;51,328;4,688;3,125
30/12/2018;4:00:00;1036,328;8,975;12,344;335,391;1,758;0;0,703;0,469;0,547;1,016;43,468;43,468;-2,886;-2,886;317,813;306,563;330,469;10,805;13,914;52,031;6,055;4,297
30/12/2018;5:00:00;1035,84;8,623;12,344;301,992;1,465;0;0,703;0,469;0,625;1,172;43,468;43,468;-2,886;-2,886;322,031;312,188;333,281;9,008;13,914;64,688;5,859;4,102
30/12/2018;6:00:00;1035,84;8,623;12,344;289,336;5,273;0;0,625;0,391;0,547;0,938;43,468;43,468;-2,886;-2,886;326,25;310,781;338,906;10,445;13,914;75,938;3,711;1,563
30/12/2018;7:00:00;1035,84;8,447;12,344;286,523;5,859;0;0,703;0,469;0,547;1,016;43,468;43,468;-2,886;-2,886;320,625;309,375;337,5;11,344;13,914;151,875;4,102;2,734
30/12/2018;8:00:00;1035,84;7,744;12,344;279,844;8,203;11,719;0,703;0,391;0,547;0,938;43,468;43,468;-2,886;-2,886;322,031;306,563;338,906;11,344;13,914;176,484;4,297;3,32
30/12/2018;9:00:00;1036,816;8,535;12,656;271,055;10,84;136,719;0,703;0,469;0,625;0,938;43,468;43,468;-2,886;-2,886;327,656;315;337,5;10,625;13,914;70,313;3,906;2,734
30/12/2018;10:00:00;1036,816;8,887;12,969;268,945;12,305;238,281;0,625;0,391;0,547;0,859;43,468;43,468;-2,886;-2,886;322,031;306,563;340,313;10,984;13,914;82,266;4,883;3,32
30/12/2018;11:00:00;1036,816;9,063;12,969;274,57;16,113;328,125;0,703;0,469;0,547;1,094;43,468;43,468;-2,886;-2,886;326,25;309,375;343,125;11,523;14,078;95,625;4,688;3,32
30/12/2018;12:00:00;1035,84;8,975;13,125;263,672;21,387;375;0,625;0,391;0,547;0,781;43,468;43,468;-2,886;-2,886;322,031;307,969;340,313;11,344;14,242;96,328;5,273;3,711
30/12/2018;13:00:00;1034,863;8,975;13,125;265,781;21,094;386,719;0,625;0,469;0,469;0,938;43,468;43,468;-2,886;-2,886;324,844;307,969;340,313;11,164;14,242;73,125;5,664;3,906
30/12/2018;14:00:00;1034,863;8,887;13,125;266,836;20,508;304,688;0,625;0,469;0,469;1,016;43,468;43,468;-2,886;-2,886;330,469;313,594;348,75;11,523;14,242;74,531;6,836;4,492
30/12/2018;15:00:00;1034,863;9,063;12,969;271,055;18,75;199,219;0,625;0,391;0,547;0,938;43,468;43,468;-2,886;-2,886;327,656;313,594;345,938;10,895;14,242;85,078;7,031;5,664
30/12/2018;16:00:00;1034,863;9,326;12,813;265,43;17,578;78,125;0,625;0,469;0,469;0,938;43,468;43,468;-2,886;-2,886;327,656;315;354,375;10,805;14,242;78,047;7,813;6,055
30/12/2018;17:00:00;1034,863;8,975;12,656;265,43;16,406;0;0,625;0,469;0,547;1,172;43,468;43,468;-2,886;-2,886;333,281;315;1,406;10,895;14,242;75,234;7,031;5,273
30/12/2018;18:00:00;1035,352;8,887;12,656;262,969;17,578;0;0,547;0,313;0,547;0,938;43,468;43,468;-2,886;-2,886;333,281;310,781;357,188;10,805;14,242;66,797;6,836;5,078
30/12/2018;19:00:00;1035,352;8,711;12,656;260,156;17,578;0;0,625;0,313;0,547;0,859;43,468;43,468;-2,886;-2,886;333,281;313,594;357,188;11,164;14,242;74,531;7,422;6,055
30/12/2018;20:00:00;1035,84;8,711;12,656;260,156;20,508;0;0,625;0,313;0,547;0,938;43,468;43,468;-2,886;-2,886;331,875;312,188;357,188;9,906;14,242;79,453;8,789;6,25
30/12/2018;21:00:00;1035,84;8,535;12,656;264,375;22,852;0;0,625;0,391;0,625;1,016;43,468;43,468;-2,886;-2,886;336,094;313,594;2,813;10,445;14,242;94,922;7,422;5,078
30/12/2018;22:00:00;1035,352;8,447;12,5;272,813;26,074;0;0,625;0,313;0,625;1,016;43,468;43,468;-2,886;-2,886;340,313;317,813;0;9,996;14,078;105,469;5,664;4,102
30/12/2018;23:00:00;1035,352;8,359;12,5;271,055;25,781;0;0,625;0,313;0,547;0,859;43,468;43,468;-2,886;-2,886;340,313;319,219;1,406;11,164;14,242;98,438;5,273;4,102
31/12/2018;0:00:00;1035,352;8,184;12,5;264,375;26,66;0;0,625;0,391;0,625;1,094;43,468;43,468;-2,886;-2,886;337,5;310,781;358,594;10,355;14,078;97,734;4,688;3,32
31/12/2018;1:00:00;1035,352;8,447;12,5;268,945;22,852;0;0,547;0,313;0,547;0,938;43,468;43,468;-2,886;-2,886;344,531;319,219;2,813;11,164;14,078;90,703;6,25;3,125
31/12/2018;2:00:00;1035,352;8,447;12,5;270,703;19,922;0;0,625;0,234;0,547;0,859;43,468;43,468;-2,886;-2,886;347,344;323,438;358,594;10,176;14,078;110,391;3,711;2,734
31/12/2018;3:00:00;1035,352;8,447;12,5;270,703;19,336;0;0,625;0,313;0,547;0,859;43,468;43,468;-2,886;-2,886;340,313;316,406;358,594;10,984;14,078;134,297;3,516;1,953
31/12/2018;4:00:00;1034,863;8,271;12,5;271,055;16,113;0;0,547;0,234;0,547;0,781;43,468;43,468;-2,886;-2,886;338,906;319,219;358,594;10,266;14,078;85,781;4,102;2,539
31/12/2018;5:00:00;1034,863;8,008;12,5;268,242;14,941;0;0,547;0,313;0,469;0,781;43,468;43,468;-2,886;-2,886;340,313;319,219;5,625;10,984;14,078;97,734;5,273;3,32
31/12/2018;6:00:00;1034,863;8,008;12,5;259,805;18,164;0;0,547;0,313;0,469;0,781;43,468;43,468;-2,886;-2,886;331,875;312,188;358,594;10,266;14,078;130,781;4,492;2,148
31/12/2018;7:00:00;1034,863;8,008;12,5;253,477;17,285;0;0,469;0,313;0,469;0,781;43,468;43,468;-2,886;-2,886;337,5;319,219;358,594;10,535;14,242;99,141;6,25;3,125
31/12/2018;8:00:00;1035,352;7,832;12,5;270;18,164;7,813;0,547;0,313;0,469;0,859;43,468;43,468;-2,886;-2,886;333,281;316,406;352,969;10,625;14,242;128,672;3,711;2,148
31/12/2018;9:00:00;1035,84;7,744;12,5;265,43;18,457;50,781;0,547;0,313;0,469;1,094;43,468;43,468;-2,886;-2,886;337,5;323,438;358,594;10,625;14,242;119,531;5,078;2,93
31/12/2018;10:00:00;1035,84;7,832;12,813;262,969;18,457;214,844;0,547;0,313;0,469;0,859;43,468;43,468;-2,886;-2,886;337,5;316,406;350,156;10,266;14,242;101,25;7,031;4,688
31/12/2018;11:00:00;1035,352;8,447;12,969;262,617;20,215;296,875;0,547;0,313;0,469;0,781;43,468;43,468;-2,886;-2,886;338,906;317,813;358,594;10,535;14,242;82,969;6,641;4,688
31/12/2018;12:00:00;1034,863;8,711;13,125;260,156;21,68;398,438;0,469;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;340,313;317,813;352,969;9,906;14,242;82,266;7,422;5,273
31/12/2018;13:00:00;1034,375;8,799;12,969;267,891;20,801;363,281;0,469;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;347,344;322,031;2,813;10,445;14,242;73,828;7,813;5,664
31/12/2018;14:00:00;1033,887;8,447;13,125;262,617;26,66;296,875;0,547;0,313;0,547;0,938;43,468;43,468;-2,886;-2,886;340,313;324,844;357,188;10,355;14,242;68,906;8,594;6,641
31/12/2018;15:00:00;1034,375;8,711;12,969;260,859;24,023;199,219;0,469;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;347,344;324,844;15,469;10,535;14,242;67,5;8,008;6,25
31/12/2018;16:00:00;1034,375;8,711;12,813;263,672;20,508;70,313;0,469;0,234;0,547;0,703;43,468;43,468;-2,886;-2,886;344,531;319,219;12,656;10,266;14,242;68,906;8,398;6,445
31/12/2018;17:00:00;1034,375;8,447;12,656;268,594;16,992;0;0,391;0,156;0,469;0,703;43,468;43,468;-2,886;-2,886;341,719;310,781;15,469;9,906;14,242;74,531;7,813;6,055
31/12/2018;18:00:00;1034,375;8,711;12,656;272,461;14,648;0;0,547;0,234;0,547;1,172;43,468;43,468;-2,886;-2,886;343,125;322,031;8,438;10,266;14,242;75,234;7,227;5,664
31/12/2018;19:00:00;1034,863;8,623;12,656;283,359;13,477;0;0,391;0,156;0,469;0,781;43,468;43,468;-2,886;-2,886;350,156;315;18,281;9,727;14,242;80,156;6,25;4,883
31/12/2018;20:00:00;1034,863;8,711;12,656;260,156;12,891;0;0,469;0,156;0,469;0,781;43,468;43,468;-2,886;-2,886;351,563;333,281;8,438;9,367;14,242;67,5;6,836;5,078
31/12/2018;21:00:00;1034,863;8,447;12,5;241,172;16,113;0;0,391;0,156;0,469;0,703;43,468;43,468;-2,886;-2,886;344,531;307,969;8,438;9,188;14,242;75,234;7,422;5,469
31/12/2018;22:00:00;1034,375;8,535;12,656;247,852;20,215;0;0,391;0,234;0,469;0,703;43,468;43,468;-2,886;-2,886;340,313;320,625;8,438;10,355;14,242;88,594;7,227;5,078
31/12/2018;23:00:00;1034,375;8,359;12,5;251,719;21,387;0;0,469;0,234;0,469;0,859;43,468;43,468;-2,886;-2,886;337,5;323,438;1,406;10,895;14,242;173,672;3,125;1,953
01/01/2019;0:00:00;1034,375;8,447;12,5;251,367;19,336;0;0,469;0,234;0,469;0,625;43,468;43,468;-2,886;-2,886;338,906;316,406;352,969;11,613;14,242;61,875;5,664;4,102
01/01/2019;1:00:00;1034,375;8,096;12,5;250,664;21,387;0;0,547;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;334,688;317,813;344,531;9,098;14,242;76,641;6,641;5,078
01/01/2019;2:00:00;1034,375;8,359;12,5;269,297;17,285;0;0,469;0,156;0,469;0,703;43,468;43,468;-2,886;-2,886;350,156;320,625;1,406;9,637;14,078;67,5;5,664;4,492
01/01/2019;3:00:00;1034,375;8,008;12,5;262,969;15,527;0;0,547;0,234;0,547;1,016;43,468;43,468;-2,886;-2,886;338,906;307,969;350,156;9,816;14,078;156,797;2,539;1,172
01/01/2019;4:00:00;1034,375;8,271;12,5;264,023;14,063;0;0,547;0,234;0,547;0,781;43,468;43,468;-2,886;-2,886;338,906;313,594;348,75;9,457;14,078;75,234;6,445;4,492
01/01/2019;5:00:00;1034,375;8,271;12,5;258,75;10,84;0;0,547;0,313;0,469;0,781;43,468;43,468;-2,886;-2,886;336,094;315;351,563;11,164;14,078;80,156;6,25;3,711
01/01/2019;6:00:00;1034,863;8,184;12,5;259,453;11,426;0;0,547;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;337,5;305,156;352,969;10,984;14,078;90;5,078;3,32
01/01/2019;7:00:00;1034,863;8,184;12,5;275,625;8,496;0;0,547;0,234;0,547;0,938;43,468;43,468;-2,886;-2,886;336,094;313,594;348,75;9,457;14,078;50,625;5,273;2,93
01/01/2019;8:00:00;1035,352;8,184;12,344;267,539;7,617;3,906;0,547;0,313;0,469;0,781;43,468;43,468;-2,886;-2,886;344,531;310,781;358,594;10,805;14,078;128,672;4,102;2,539
01/01/2019;9:00:00;1035,84;8,008;12,344;279,844;7,91;19,531;0,547;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;334,688;309,375;348,75;10,984;14,078;170,859;4,102;2,93
01/01/2019;10:00:00;1035,84;8,359;12,5;268,242;7,91;42,969;0,547;0,391;0,469;0,781;43,468;43,468;-2,886;-2,886;330,469;306,563;347,344;12,063;14,078;180,703;3,906;2,93
01/01/2019;11:00:00;1035,84;8,535;12,5;270,703;9,961;54,688;0,547;0,313;0,469;0,859;43,468;43,468;-2,886;-2,886;330,469;302,344;347,344;11,793;14,078;164,531;3,906;2,734
01/01/2019;12:00:00;1035,84;8,711;12,5;278,789;14,648;54,688;0,547;0,391;0,469;0,938;43,468;43,468;-2,886;-2,886;330,469;302,344;352,969;11,883;14,078;141,328;4,688;1,953
01/01/2019;13:00:00;1035,352;8,887;12,5;270,352;13,184;62,5;0,625;0,391;0,547;1,016;43,468;43,468;-2,886;-2,886;330,469;303,75;352,969;11,793;14,078;162,422;4,297;2,93
01/01/2019;14:00:00;1034,863;9,238;12,5;265,078;12,305;54,688;0,547;0,313;0,547;1,016;43,468;43,468;-2,886;-2,886;331,875;309,375;358,594;10,895;14,078;80,859;5,078;2,734
01/01/2019;15:00:00;1035,352;9,15;12,5;268,242;12,598;31,25;0,625;0,391;0,469;0,859;43,468;43,468;-2,886;-2,886;331,875;309,375;358,594;10,805;14,078;73,828;4,297;3,32
01/01/2019;16:00:00;1035,84;8,975;12,344;271,758;10,254;15,625;0,625;0,469;0,469;0,859;43,468;43,468;-2,886;-2,886;322,031;303,75;351,563;10,895;14,078;58,359;4,883;3,32
01/01/2019;17:00:00;1035,84;8,887;12,344;256,992;7,324;0;0,625;0,391;0,469;1,016;43,468;43,468;-2,886;-2,886;327,656;302,344;355,781;14,039;14,078;18,984;3,906;0,586
01/01/2019;18:00:00;1036,816;8,711;12,344;279,492;7,031;0;0,625;0,391;0,469;0,938;43,468;43,468;-2,886;-2,886;327,656;309,375;344,531;10,355;14,078;50,625;4,883;3,125
01/01/2019;19:00:00;1037,305;8,711;12,344;256,641;4,688;0;0,625;0,391;0,469;0,859;43,468;43,468;-2,886;-2,886;327,656;309,375;351,563;13,141;14,078;47,109;4,688;1,953
01/01/2019;20:00:00;1037,305;8,887;12,344;263,672;2,637;0;0,625;0,469;0,469;1,094;43,468;43,468;-2,886;-2,886;324,844;306,563;344,531;12,332;14,078;104,766;3,32;1,563
01/01/2019;21:00:00;1037,305;9,238;12,344;286,172;4,98;0;0,625;0,469;0,391;0,859;43,468;43,468;-2,886;-2,886;319,219;307,969;337,5;12,781;14,078;127,969;2,148;0,977
01/01/2019;22:00:00;1036,816;9,15;12,344;292,148;4,395;0;0,625;0,469;0,469;0,938;43,468;43,468;-2,886;-2,886;322,031;305,156;347,344;11,793;14,078;195,469;3,125;1,367
01/01/2019;23:00:00;1036,816;9,238;12,344;260,859;5,273;0;0,625;0,469;0,469;1,094;43,468;43,468;-2,886;-2,886;322,031;312,188;333,281;12,781;14,078;175,781;3,711;2,539
02/01/2019;0:00:00;1036,816;9,678;12,344;240,117;7,031;0;0,625;0,469;0,469;0,938;43,468;43,468;-2,886;-2,886;326,25;310,781;347,344;11,793;14,078;326,953;5,078;2,539
02/01/2019;1:00:00;1036,816;9,941;12,344;269,648;9,375;0;0,625;0,469;0,391;0,938;43,468;43,468;-2,886;-2,886;319,219;307,969;344,531;12,152;14,078;310,078;3,516;2,344
02/01/2019;2:00:00;1036,328;10,029;12,344;271,055;11,426;0;0,547;0,391;0,391;0,781;43,468;43,468;-2,886;-2,886;327,656;305,156;350,156;12,063;14,078;305,156;3,906;2,734
02/01/2019;3:00:00;1036,816;10,381;12,344;271,055;9,082;0;0,625;0,469;0,391;1,016;43,468;43,468;-2,886;-2,886;315;302,344;345,938;12,602;14,078;338,203;5,469;3,906
02/01/2019;4:00:00;1036,816;10,645;12,344;238,711;7,031;0;0,703;0,625;0,391;0,938;43,468;43,468;-2,886;-2,886;315;307,969;347,344;12,512;14,078;11,953;7,617;5,859
02/01/2019;5:00:00;1036,328;10,381;12,344;229,922;6,152;0;0,547;0,469;0,469;0,859;43,468;43,468;-2,886;-2,886;316,406;305,156;354,375;11,793;14,078;16,172;7,031;5,664
02/01/2019;6:00:00;1036,328;9,502;12,344;220,078;4,395;0;0,625;0,469;0,547;0,938;43,468;43,468;-2,886;-2,886;319,219;306,563;358,594;12,332;14,078;87,891;6,641;5,078
02/01/2019;7:00:00;1036,816;9,15;12,344;225,703;2,051;0;0,781;0,625;0,547;1,094;43,468;43,468;-2,886;-2,886;315;305,156;4,219;12,063;14,078;88,594;6,055;4,492
02/01/2019;8:00:00;1037,305;8,887;12,344;195,469;1,465;3,906;0,625;0,469;0,547;1,094;43,468;43,468;-2,886;-2,886;324,844;299,531;9,844;11,613;14,078;77,344;5,859;4,297
02/01/2019;9:00:00;1037,793;9,238;12,344;200,039;4,102;15,625;0,625;0,391;0,547;1,016;43,468;43,468;-2,886;-2,886;334,688;306,563;9,844;12,152;13,914;74,531;7,227;4,688
02/01/2019;10:00:00;1038,281;9,063;12,344;217,969;9,961;19,531;0,703;0,469;0,625;1,328;43,468;43,468;-2,886;-2,886;327,656;309,375;9,844;11,254;13,914;54,141;11,328;8,203
02/01/2019;11:00:00;1038,281;8,799;12,344;236,25;8,789;23,438;0,781;0,469;0,781;1,172;43,468;43,468;-2,886;-2,886;337,5;306,563;18,281;11,344;13,914;75,234;7,813;5,469
02/01/2019;12:00:00;1037,793;8,711;12,344;266,836;7,91;23,438;0,859;0,547;0,703;1,172;43,468;43,468;-2,886;-2,886;333,281;307,969;12,656;11,164;13,914;84,375;8,203;5,469
02/01/2019;13:00:00;1036,816;8,271;12,344;250,664;12,012;31,25;0,859;0,469;0,781;1,172;43,468;43,468;-2,886;-2,886;338,906;302,344;15,469;11,793;13,914;94,922;8,594;6,25
02/01/2019;14:00:00;1036,328;8,623;12,5;264,727;9,082;62,5;0,859;0,547;0,781;1,172;43,468;43,468;-2,886;-2,886;338,906;307,969;22,5;11,523;13,914;103,359;7,422;5,078
02/01/2019;15:00:00;1036,328;8,887;12,5;264,023;14,063;58,594;0,859;0,469;0,781;1,172;43,468;43,468;-2,886;-2,886;347,344;302,344;15,469;11,613;13,914;73,828;10,938;8,398
02/01/2019;16:00:00;1036,328;8,799;12,344;274,219;9,668;23,438;0,859;0,469;0,781;1,406;43,468;43,468;-2,886;-2,886;345,938;307,969;26,719;11,793;13,914;68,203;10,156;6,25
02/01/2019;17:00:00;1037,305;8,975;12,344;270,703;9,375;0;0,781;0,391;0,781;1,172;43,468;43,468;-2,886;-2,886;350,156;305,156;19,688;10,984;13,914;79,453;8,398;5,469
02/01/2019;18:00:00;1037,305;8,975;12,344;299,883;7,91;0;0,625;0,313;0,703;1,094;43,468;43,468;-2,886;-2,886;355,781;307,969;29,531;11,254;13,914;88,594;8,203;6,055
02/01/2019;19:00:00;1037,793;8,975;12,344;305,156;4,395;0;0,703;0,469;0,703;1,172;43,468;43,468;-2,886;-2,886;350,156;316,406;21,094;11,344;13,914;104,063;8,594;5,469
02/01/2019;20:00:00;1037,305;8,799;12,344;273,867;4,98;0;0,703;0,391;0,625;0,938;43,468;43,468;-2,886;-2,886;348,75;305,156;23,906;11,254;13,914;117,422;6,25;4,297
02/01/2019;21:00:00;1036,816;9,238;12,344;298,125;3,809;0;0,547;0,313;0,547;1,094;43,468;43,468;-2,886;-2,886;348,75;307,969;21,094;11,344;13,914;92,109;7,617;5,469
02/01/2019;22:00:00;1036,816;9,238;12,344;271,406;5,273;0;0,547;0,313;0,547;0,938;43,468;43,468;-2,886;-2,886;351,563;315;25,313;10,895;13,914;104,766;9,375;6,836
02/01/2019;23:00:00;1036,328;9,15;12,344;254,18;7,031;0;0,625;0,313;0,625;1,094;43,468;43,468;-2,886;-2,886;348,75;315;18,281;10,445;13,914;103,359;8,594;6,055
