Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CardNo;Charged;CurrDir;CurrSpeed;Discharged;GlobalRadia;hm0;hm0a;hm0b;hmax;mdir;mdira;mdirb;sprtp;thhf;thmax;tm01;tm02;tm02a;tm02b;tp;WaterTemp;WindDir;WindGust;WindSP
21/07/2019;17:00:00;1022,522;22,026;13,457;1;0,223;332,578;9,961;0,105;107,422;1,016;0,156;1,055;1,797;303,047;293,906;308,672;33,398;32,344;9,375;7,148;6,738;10,313;5,859;8,73;19,9510;0;0;0
21/07/2019;18:00:00;1022,881;21,895;13,145;1;0,035;318,516;3,516;0,059;54,688;0,898;0,078;0,938;1,25;306,563;293,203;315,703;21,094;32,344;7,734;6,563;6,27;11,016;5,156;8,906;19,9510;0;0;0
21/07/2019;19:00:00;1023,137;21,938;12,822;1;0;214,453;6,445;0,164;22,461;1,016;0,117;1,016;1,641;303,047;291,094;308,672;23,203;25,313;8,789;7,031;6,68;10,254;5,801;8,965;19,9510;0;0;0
21/07/2019;20:00:00;1023,804;21,851;12,715;1;0;289,688;7,031;0,234;1,953;1,055;0,078;1,094;1,484;305,156;288,984;309,375;19,336;17,578;8,203;7,031;6,68;10,547;5,859;8,73;19,9510;0;0;0
21/07/2019;21:00:00;1024,521;21,807;12,686;1;0;294,609;17,578;0,258;1,953;0,977;0,078;1,016;1,328;310,078;303,047;315,703;28,125;33,75;6,328;6,68;6,387;10,664;5,566;8,555;19,9510;0;0;0
21/07/2019;22:00:00;1024,521;21,763;12,695;1;0;252,422;16,992;0,258;1,953;1,016;0,078;1,055;1,328;309,375;284,063;315,703;18,984;21,797;8,555;6,68;6,387;11,309;5,566;8,965;19,9510;0;0;0
21/07/2019;23:00:00;1024,573;21,851;12,646;1;0;294,609;11,719;0,258;1,953;1,016;0,078;1,016;1,563;315,703;300,234;321,328;22,148;32,344;7,617;6,211;5,918;11,016;5,391;8,379;19,9510;0;0;0
22/07/2019;0:00:00;1024,521;21,367;12,637;1;0;317,813;8,203;0,258;0,977;0,898;0,039;0,938;1,406;322,031;284,766;329,063;25,664;18,984;7,734;5,977;5,684;10,781;4,98;7,852;19,9510;0;0;0
22/07/2019;1:00:00;1024,009;21,411;12,646;1;0;227,813;2,344;0,258;1,953;0,938;0,039;0,977;1,875;319,219;311,484;326,25;25,313;27,422;7,383;6,094;5,742;10,898;5,156;8,613;19,9510;0;0;0
22/07/2019;2:00:00;1023,65;21,147;12,666;1;0;144,141;5,859;0,258;1,953;0,898;0,078;0,938;1,25;314,297;280,547;319,922;22,5;18,281;5,039;6,211;5,859;11,074;5,215;7,383;19,9510;0;0;0
22/07/2019;3:00:00;1023,086;21,763;12,627;1;0;198,984;9,961;0,258;1,953;0,977;0,078;0,977;1,406;307,266;293,203;312,891;23,203;19,688;8,555;6,445;6,094;11,25;5,508;8,555;19,9510;0;0;0
22/07/2019;4:00:00;1022,83;21,807;12,617;1;0;282,656;1,758;0,258;1,953;0,859;0,039;0,938;1,406;311,484;298,125;320,625;30,586;33,75;6,797;5,977;5,684;11,309;4,863;8,32;19,9510;0;0;0
22/07/2019;5:00:00;1022,573;21,411;12,607;1;0;289,688;11,133;0,258;2,93;0,859;0,078;0,898;1,563;317,109;295,313;327,656;31,992;30,234;6,211;6,094;5,801;11,25;4,805;8,027;19,9510;0;0;0
22/07/2019;6:00:00;1022,676;21,543;12,676;1;0;318,516;21,094;0,141;92,773;0,859;0,078;0,898;1,406;307,266;293,906;315;23,203;28,125;7,5;6,328;5,977;10,898;5,156;8,613;19,9510;0;0;0
22/07/2019;7:00:00;1022,83;21,719;13,027;1;0,164;339,609;19,336;0,012;207,031;0,82;0,117;0,859;1,094;315;300,234;323,438;34,805;30,234;7,5;6,211;5,859;10,488;4,98;8,027;19,9510;0;0;0
22/07/2019;8:00:00;1022,522;21,851;13,33;1;0,539;315,703;7,031;0,012;393,555;0,82;0,117;0,859;1,406;315;291,797;322,031;17,578;22,5;7,617;6,445;6,211;10,313;5,273;8,379;19,9510;0;0;0
22/07/2019;9:00:00;1022,163;22,026;13,828;1;0,914;308,672;8,203;0,012;538,086;0,859;0,078;0,898;1,406;314,297;301,641;319,219;16,875;36,563;8,32;6,445;6,094;10,43;5,449;8,379;19,9510;0;0;0
22/07/2019;10:00:00;1021,599;22,026;13,496;1;0,773;255,938;8,203;0,082;667,969;0,82;0,117;0,859;1,328;315,703;292,5;319,219;23,906;44,297;6,914;6,445;6,152;10,43;5,625;8,145;19,9510;0;0;0
22/07/2019;11:00:00;1021,445;22,202;13,525;1;0,492;279,141;15,82;0,129;739,258;0,82;0,234;0,82;1,25;322,734;295,313;326,25;21,445;40,078;7,969;6,445;6,152;10,254;5,508;8,848;19,9510;0;0;0
22/07/2019;12:00:00;1020,574;22,29;13,486;1;0,387;275,625;13,477;0,152;780,273;0,82;0,078;0,859;1,172;324,141;277,031;328,359;19,336;51,328;7,148;6,328;5,977;10,84;5,449;9,141;19,9510;0;0;0
22/07/2019;13:00:00;1019,753;22,334;13,496;1;0,328;239,766;12,891;0,152;771,484;0,859;0,078;0,859;1,484;312,188;286,875;316,406;18,633;22,5;5,859;6,563;6,211;10,488;5,566;8,379;19,9510;0;0;0
22/07/2019;14:00:00;1019,189;22,334;13,516;1;0,305;298,828;4,688;0,164;719,727;0,781;0,078;0,82;1,25;319,219;287,578;325,547;21,445;37,969;6,445;6,445;6,211;10,84;5,215;8,555;19,9510;0;0;0
22/07/2019;15:00:00;1018,472;22,334;13,516;1;0,293;253,125;2,93;0,176;621,094;0,742;0,039;0,82;1,328;319,219;284,063;331,875;29,883;47,109;7,617;6,094;5,801;11,66;4,57;8,555;19,9510;0;0;0
22/07/2019;16:00:00;1017,856;22,554;13,486;1;0,281;197,578;6,445;0,164;487,305;0,781;0,039;0,859;1,172;321,328;296,016;339,609;26,367;52,031;6,797;6,211;5,859;11,367;4,395;8,203;19,9510;0;0;0
22/07/2019;17:00:00;1017,446;22,598;13,506;1;0,258;296,016;1,172;0,164;281,25;0,742;0,039;0,82;1,328;316,406;291,094;331,875;19,688;53,438;7,852;6,328;5,918;11,543;4,453;8,555;19,9510;0;0;0
22/07/2019;18:00:00;1017,395;22,642;13,506;1;0,223;301,641;1,172;0,129;165,039;0,742;0,039;0,781;1,328;319,219;307,266;331,172;27,07;40,078;4,336;5,859;5,566;12,363;4,512;8,438;19,9510;0;0;0
22/07/2019;19:00:00;1017,395;22,598;13,35;1;0,117;243,984;9,961;0,082;43,945;0,625;0,039;0,664;0,938;321,328;317,109;333,984;33,398;49,219;6,211;5,742;5,449;12,48;4,453;8,555;19,9510;0;0;0
22/07/2019;20:00:00;1017,446;21,895;12,813;1;0;304,453;11,719;0,199;0,977;0,625;0,039;0,703;1,016;321,328;315;330,469;28,125;24,609;7,383;5,742;5,508;11,309;4,629;8,262;19,9510;0;0;0
22/07/2019;21:00:00;1017,703;21,543;12,686;1;0;322,734;14,063;0,258;0,977;0,664;0,039;0,703;1,016;321,328;309,375;329,063;27,07;28,125;6,211;5,859;5,625;10,313;4,863;7,559;19,9510;0;0;0
22/07/2019;22:00:00;1018,677;22,114;12,676;1;0;8,438;9,375;0,258;0,977;0,703;0,039;0,742;1,406;321,328;328,359;327,656;20,391;21,797;5,859;5,977;5,684;10,898;4,863;7,5;19,9510;0;0;0
22/07/2019;23:00:00;1018,062;21,763;12,676;1;0;18,984;9,375;0,258;0;0,664;0,039;0,742;1,406;326,953;318,516;327,656;27,773;291,094;6,563;5,625;5,391;11,309;4,277;7,031;19,9510;0;0;0
23/07/2019;0:00:00;1017,908;21,895;12,666;1;0;132,891;7,617;0,258;0,977;0,625;0,039;0,664;0,938;327,656;316,406;326,25;26,016;291,797;7,148;5,508;5,215;11,016;4,277;8,555;19,9510;0;0;0
23/07/2019;1:00:00;1017,651;21,719;12,666;1;0;177,188;18,164;0,258;0,977;0,664;0,039;0,703;1,094;320,625;298,828;320,625;19,688;312,188;8,438;5,625;5,332;11,016;4,57;8,379;19,9510;0;0;0
23/07/2019;2:00:00;1016,78;21,323;12,676;1;0;286,875;4,102;0,258;0,977;0,703;0,039;0,781;1,172;330,469;314,297;329,063;21,797;305,859;6,68;5,391;5,098;10,723;4,453;8,262;19,9510;0;0;0
